id,seasonYear,season,genres,title.english,title.native,title.romaji
43915,0,,['Kids'],,慈禧坐火车,[]
44171,0,,['Kids'],Desire for Sky,渴望藍天,[]
44427,2016,summer,"['Adventure', 'Historical', 'Kids']",,少年师爷之大禹宝藏,[]
44683,0,,"['Adventure', 'Kids']",,大战千年虫,[]
44939,0,,"['Adventure', 'Fantasy']",,年兽大作战,[]
45451,0,,['Adventure'],,麦圈可可漫游记,[]
45707,0,,['Kids'],,铜鼓传奇,[]
45963,0,,['Kids'],,关东当铺,[]
46219,0,,['Comedy'],,刘宝瑞单口相声集,[]
46475,0,,"['Fantasy', 'Historical']",,姜子牙之尚湖传说,[]
46731,0,,['Historical'],,孟姜女,[]
47243,0,,['Fantasy'],,哈喽葡星人,[]
47499,0,,['Kids'],,魔法可可,[]
47755,0,,['Kids'],,我叫鸡小贱,[]
48011,0,,['Kids'],,快乐小鸡,[]
48267,0,,['Kids'],,신비아파트 고스트볼 더블X 수상한 의뢰,[]
49803,0,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Monkie Kid: Revenge of the Spider Queen,悟空小俠新年除妖记,[]
51339,0,,['Comedy'],,みんなとマナーを学ほう,['8bitGATARi']
51595,0,,['Avant Garde'],,점,[]
51851,0,,"['Avant Garde', 'Music']",,水辺の植物,[]
5260,0,,"['Adventure', 'Anthropomorphic', 'Kids']",,ぱんくんち,[]
6028,1984,fall,"['Comedy', 'Gag Humor', 'Sci-Fi', 'Shounen']",Dr. Slump and Arale-chan: Hoyoyo! The Treasure of Nanaba Castle,Ｄｒ．スランプ アラレちゃん ほよよ！ナナバ城の秘宝,"['Dr. Slump & Arale-chan HoYoYo! The Treasure of Nanaba Castle', 'Dr. Slump: Arale-chan Hoyoyo! Nanabajou no Hihou']"
7052,1988,fall,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Seinen']",,神州魑魅変,[]
8332,0,,['Fantasy'],,クダン,[]
16780,0,,"['Action', 'Adventure', 'Shounen']",One Million Year Dinosaur Dddli,공룡 100만년 똘이,['Ttori and the Tyrannosaurus']
30092,2015,winter,['Music'],,WAKIE WAKIE ～music video vol.1～,"['Merci Merci Me', 'Marci Marci Me']"
30860,2013,spring,"['Avant Garde', 'Comedy', 'Music']",Anal Juke: Anal Juice,肛門的重苦 Ketsujiru Juke,[]
31116,2007,summer,"['Action', 'Comedy', 'Kids', 'Parody', 'Super Power']",,モモタロスのなつやすみ,"[""Momotaros's Summer Vacation"", 'Momo Natsu']"
34188,0,,"['Fantasy', 'Kids']",,ともだちみーつけた,[]
34700,2008,summer,"['Kids', 'Parody']",,ビックリマンキッズ　テーマファイターニャンダー,[]
35212,1934,winter,[],,仇討からす,[]
35980,2016,winter,"['Music', 'Slice of Life']",Oh! Crock,OH!96ック,"['Oh! Kuyuujuuroku-kku', 'Oh! Clock']"
36748,0,,['Adventure'],Dinosaurs Under Auroras,オーロラを見た恐竜たち,[]
38028,2018,summer,['Music'],,GREEN DA・KA・RA×未来のミライ,"['Green Dakara x Mirai of the Future', 'Ohirune', 'Mirai no Minna']"
38540,2018,fall,"['Comedy', 'Mystery', 'Super Power']",,探偵オペラ ミルキィホームズ サイコの挨拶,[]
39308,0,,"['Educational', 'Kids', 'Sci-Fi', 'Supernatural']",,ファイヤーロボ119対キョンシーキョン太,['Fire Robo 119 vs. Kyonshii Kyonta']
39564,2019,winter,"['Music', 'Slice of Life']",,けんけつ,[]
40844,2016,fall,"['Adventure', 'Fantasy', 'Music']",Fantastic World,ファンタスティックワールド,[]
41100,2019,winter,"['Kids', 'Music']",Keshiko,ケシっこ,[]
41612,1999,winter,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",,お正月だよ！ポケットモンスタースペシャル！,"[""It's the New Year! Pocket Monsters Special!""]"
42380,2013,winter,"['Music', 'Romance', 'Space']",,RE:I AM,[]
42636,2004,spring,"['Kids', 'Music']",,ＴＯＦＵ（豆腐）,"['Minna no Uta', 'Toufu']"
43404,0,,['Kids'],,两张布告,"['Liangzhang Bugao', 'Two Bulletins']"
43660,0,,['Kids'],Golden Moon in the Forest,森林里的金月亮,[]
43916,0,,['Kids'],,开店,[]
45452,0,,['Adventure'],,拯救地球，麦圈可可在行动,[]
45708,0,,['Kids'],,功夫龙学消防,[]
45964,0,,['Kids'],,气象百问,[]
46220,0,,['Adventure'],,魔角侦探,[]
46476,0,,['Historical'],,论语,[]
46732,0,,['Historical'],,孟姜女(2018),[]
47244,0,,['Fantasy'],,哈喽！葡星人之极训特工,[]
47500,0,,['Adventure'],,魔法可可之神秘精灵岛,[]
47756,0,,['Comedy'],,暮光plus,[]
48012,0,,"['Kids', 'Mecha']",,武装精灵,[]
48268,0,,['Kids'],,신비아파트 특별편 : 하리의 특별한 하루,[]
48524,0,,"['Idols (Male)', 'Music']",Festive!,あんさんぶるスターズ！！ Music ゲームサイズMV「Festive!」,['Ensemble Stars! Unit Song CD 3 Vol.11 MaM']
49036,0,,['Kids'],Noratorium,ノラトリアム,[]
49804,0,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Monkie Kid Season 2,悟空小俠第2季,[]
50316,2020,summer,['Music'],,なだめスかし Negotiation,[]
50572,2022,winter,"['Comedy', 'Sci-Fi']",,花开张美丽,['Flower Beauty']
51340,2022,winter,"['Comedy', 'Fantasy']",,ありふれた職業で世界最強 ピクチャードラマ,"[""Arifureta: From Commonplace to World's Strongest Season 2 Picture Drama""]"
51596,2012,spring,"['Adventure', 'Kids']",,今天·明天,[]
51852,2018,winter,['Avant Garde'],SnowWhite and the Seven Kokeshis,～白雪姫と7人のこけし～,[]
52108,0,,['Comedy'],,BABA劇場,['Code Geass Omake Flash Back Baba Theater']
2701,1999,spring,"['Comedy', 'Kids']",Little Susie and Marvy,スージーちゃんとマービー,['Susie-chan & Marvy']
5773,2002,winter,['Hentai'],69 Pink Riders 2,69 핑크 라이더스 2,[]
8333,2007,fall,['Fantasy'],A Child's Metaphysics,こどもの形而上学,[]
9869,2010,winter,"['Comedy', 'Parody']",,癲噹,[]
11405,1967,fall,"['Action', 'Sci-Fi']",,スカイヤーズ5,[]
18829,1993,spring,['Kids'],,ハローキティの幸せの青いホタル,[]
20109,1981,fall,"['Comedy', 'Slice of Life']",,ぼくらマンガ家 トキワ荘物語,"[""We're Manga Artist: Tokiwa Villa Story"", 'We Are Manga Artists: The Tokiwa Apartments Story']"
22157,0,,['Avant Garde'],Sweet Friday,優しい金曜日,[]
22413,0,,['Kids'],,日本むかしばなし わらしべ長者,['The Straw Millionaire']
22669,2011,spring,"['Action', 'Comedy', 'Kids']",,ごはんかいじゅうパップ,['Rice Monster Pap']
26253,0,,"['Drama', 'Educational', 'Kids']",Mina's Village Says Yes! to Waste Management,ミナの村のごみ騒動,[]
28045,1929,winter,"['Action', 'Adventure', 'Fantasy', 'Historical']",The Golden Flower,こがねの花,[]
28557,0,,"['Drama', 'Kids']",,やめて！ライターあそび どうぶつ村の消ぼう隊 出どう,[]
29837,2009,winter,"['Detective', 'Mystery', 'Supernatural']",Ryoko's Case File Special,薬師寺涼子の怪奇事件簿 浜町ボイス＆フィクション,['Yakushiji Ryouko no Kaiki Jikenbo Recap']
30093,2014,summer,['Comedy'],,ボールよどこへゆく,"['YouTube Space Tokyo', 'studiobinzob x J-toys Channel', 'Studio Binzo x J-toys Channel']"
30349,2012,summer,"['Adventure', 'Fantasy', 'Kids']",Legend of the Moles: The Treasure of Scylla,摩尔庄园Ⅱ：海妖宝藏,[]
30605,2015,winter,['Comedy'],,うわばきクックのテキトー占い!,[]
30861,0,,[],,,[]
33933,2016,fall,['Comedy'],,やさ村やさしのやさしい世界,[]
34189,0,,"['Fantasy', 'Kids']",,きずらだけのりんご,[]
34701,0,,"['Action', 'Comedy', 'Kids']",,GIRLS★BATTLE アロ恵,[]
34957,0,,['Fantasy'],A Wolf is a Wolf,狼は狼だ,['Manga Ookami wa Ookami da']
38029,2017,winter,['Kids'],Moom: The Story of the Beginning,ムーム はじまりの物語,[]
39309,0,,"['Kids', 'Sci-Fi']",,ウルトラマンキッズの消防隊,[]
40589,2019,fall,"['Comedy', 'Kids']",,コロコロアニマルABC@きんてれ,[]
41613,0,,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Suspense']",Rolling Girl,ローリンガール,['To Where I Roll']
42381,2012,winter,"['Music', 'Romance']",,雪の降る街,['The Snow-Clad Town']
42637,1971,fall,"['Kids', 'Music']",,ドンペペの歌,['Minna no Uta']
43405,0,,['Kids'],,天才杂技演员,"['Tiancai Zaji Yanyuan', 'The Talented Acrobat']"
43661,0,,['Kids'],,奇異的蒙古馬,['Qiyide Mengguma']
43917,2010,spring,"['Kids', 'Music']",,ビオラは歌う,['Minna no Uta']
44685,0,,['Historical'],seeks,寻,[]
45197,0,,"['Adventure', 'Fantasy', 'Kids']",,魔盒与歌声,[]
45453,0,,['Adventure'],,麦圈可可远古大冒险,[]
45709,0,,['Kids'],,功夫龙 小戏班大智慧,[]
45965,0,,['Kids'],,家燕妈妈,[]
46221,0,,['Adventure'],,魔角侦探2大三角计划,[]
46477,0,,['Historical'],,增广贤文,[]
47245,0,,['Comedy'],,暴基枪手,[]
47501,0,,['Kids'],,无聊诗社,[]
47757,0,,['Kids'],,周一周六,[]
48013,0,,['Kids'],,火火兔,[]
48269,0,,['Kids'],,"신비아파트 크리스마스 특별편 : 할머니의 소원, 북에서 온 밀동귀",[]
48525,0,,['Music'],Last Lament,あんさんぶるスターズ！！ Music ゲームサイズMV「Last Lament」,['Ensemble Stars! Unit Song CD 3 Vol.4 Valkyrie']
49549,2021,spring,['Comedy'],,百鬼幼儿园 第四季,['Bai Gui Youeryuan Di Si Ji']
49805,0,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Monkie Kid Season 3,悟空小俠第3季,[]
50317,0,,['Music'],,day by day,"['day by day', '29-Q']"
50573,0,,['Comedy'],,有兽焉,['There Are Beasts']
51085,0,,['Sports'],The Star of the Giants (Hanagata),巨人の星【特別篇】猛虎 花形満,[]
51341,2022,winter,[],,ラストリヴ,['Lastlive']
51597,2014,spring,"['Avant Garde', 'Psychological']",Mirror in Mind,심경,['Sim-gyeong']
51853,2017,summer,"['Avant Garde', 'Music']",Sea Slug Sisters Go to Heaven,うみうし姉妹劇場～七夕編～,[]
52109,0,,"['Comedy', 'Mecha', 'Sci-Fi']",,コードギアス Best Phrase Award,[]
2190,2002,spring,['Hentai'],,椿色のプリジオーネ,"['Heritage from Father', 'Camilla-Colored Prison']"
6798,2007,fall,['Kids'],,さぁイコー！たまごっち,"['Saa Ikoo! Tamagotchi', ""Let's Go! Tamagotchi""]"
16526,1984,spring,"['Comedy', 'Parody', 'School']",,らんぽう,"['Ranpo', 'Rampo', 'Rampoo']"
30094,2014,summer,"['Action', 'Comedy']",,魔人戦隊　デスレンジャー「奪われたプリン！」,['YouTube Space Tokyo']
32142,2014,fall,"['Comedy', 'Slice of Life']",,タケモトデンキ x Peeping Life,"['Takemotodenki x Peeping Life', 'Hakaru+ x Peeping Life']"
33422,2003,fall,"['Sci-Fi', 'Space']",,ニャンコス Hello! Our Brilliant Future Digest,['Nyankosu Recap']
34190,1994,winter,"['Fantasy', 'Kids']",,１人ぼっちの狼と７ひきの子やぎ,[]
34958,0,,['Military'],The Nation of Fish,魚の國,[]
36750,0,,"['Avant Garde', 'Ecchi']",,"MTV Ident ""HORNY""",[]
39310,0,,"['Action', 'Educational', 'Kids', 'Martial Arts']",,キン肉マンの交通安全,[]
39566,2018,fall,"['Music', 'Sports']",,大井の帝王,[]
40078,2000,winter,"['Adventure', 'Fantasy']",,ポロクロイス物語 パイロットフィルム,[]
42638,1998,fall,"['Kids', 'Music']",,月の風船,['Minna no Uta']
43406,0,,['Kids'],,母鸡搬家,"['Muji Banjia', ""The Hens' Relocation to a New Home""]"
43662,0,,['Kids'],,舒克和贝塔,['Shu Ke He Beita']
43918,0,,"['Anthropomorphic', 'Kids']",,三只小狐狸摘葡萄,[]
44174,2009,summer,"['Anthropomorphic', 'Fantasy', 'Kids']",Go! Calf,小牛向前冲,[]
44686,0,,"['Adventure', 'Kids']",,小虎斑斑,[]
45198,0,,"['Adventure', 'Fantasy', 'Kids']",,卡西龙之寻龙记,[]
45454,0,,['Adventure'],,麦圈可可寻宝记,[]
45710,0,,['Kids'],,功夫龙之乐团团,[]
45966,0,,['Historical'],,戏曲动漫,[]
46222,0,,['Adventure'],,水浒传(2010),[]
46478,0,,['Sports'],,极速少年,[]
46990,0,,['Kids'],,兔小贝十万个为什么,[]
47246,0,,['Comedy'],,暴基枪手之AK西游,[]
47502,0,,['Kids'],,无聊诗社 番外篇,[]
47758,0,,['Comedy'],,穿越侍魂的历练,[]
48014,0,,['Kids'],,爆冲火箭车之车王之战,[]
48270,0,,['Kids'],,신비아파트: 금빛 도깨비와 비밀의 동굴,[]
49806,2022,winter,['Slice of Life'],,印西あるある物語,['Inzai Aruaru']
50062,2020,fall,"['Music', 'Psychological']",Can't Be Right,正しくなれない,[]
50318,2016,spring,"['Fantasy', 'Music']",,Prima Stella (プリマステラ),[]
50574,0,,"['Action', 'Drama', 'Fantasy']",,战国千年,['Warring States Of A Millenia']
51086,1982,fall,"['Comedy', 'Romance', 'Shounen']",,The かぼちゃワイン おれとあいつの新婚旅行!?,[]
51342,2022,winter,['Music'],,パラサイトピアノ,[]
51598,0,,"['Fantasy', 'Slice of Life']",Movements,움직임의 사전,[]
5263,2005,summer,"['Kids', 'Music']",,トゥモロウズ ソング,['Minna no Uta']
13967,0,,"['Comedy', 'Historical', 'Seinen']",,テルマエ・ロマエｘ朝日新聞デジタル企業コラボレーション,"['Thermae Romae x Asahi Shinbun Digital Collaboration', 'Thermae Romae x Asahi Newspaper Digital Collaboration']"
18319,1979,summer,"['Action', 'Drama', 'Sci-Fi', 'Shounen']",,간첩잡는 똘이장군,[]
18575,1990,winter,"['Kids', 'Slice of Life']",,ぬ～ぼ～ きえたメダル,[]
19087,1972,fall,"['Adventure', 'Comedy', 'Kids']",,かいけつタマゴン,"['Tamagon the Counselor', 'Eggzavier the Eggasaurus']"
20111,1999,winter,"['Adventure', 'Sci-Fi']",,タイムレンジャー セザールボーイの冒険 ローマ帝国編,[]
22159,0,,['Avant Garde'],"Memories Hidden in Darkness, Dreams of Various Shades",闇の記憶・夢の陰影,['Dark Memories/Shadows of Dream']
22415,0,,"['Fantasy', 'Music']",Blue Room,青い部屋,['Blue Room']
22671,2013,fall,"['Comedy', 'Slice of Life']",Peeping Life: This Is Fate! II,桃屋×Peeping Life ご縁ですよ！Ⅱ,"['Momoya x Peeping Life: Go en Desu yo! 2', 'Peeping Life: Go en Desu yo! Season II - Okawari -', 'Peeping Life: Go en Desu yo! Season 2 - Okawari -']"
24719,2014,spring,"['Action', 'Fantasy', 'Shounen']",,神羅万象～天地神明の章～,[]
26255,0,,"['Drama', 'Educational', 'Kids']",,ミナの防災村づくり,[]
28047,0,,"['Adventure', 'Historical', 'Romance']",Power of the Heart,心の力,['Will Power']
28559,0,,"['Drama', 'Kids']",,マジカルプータの 火あそびはあぶないよ,[]
28815,2008,winter,"['Comedy', 'Parody', 'Sci-Fi']",,バンブーブレード ：CM 「ふぁんふ～ふふぇ～ふぉ」,['Bamboo Blade Commercials']
30863,0,,['Avant Garde'],,USALULLABY,[]
32143,2015,summer,"['Comedy', 'Slice of Life', 'Supernatural']",,Peeping Lifex怪獣酒場 かいじゅうたちがいるところ,[]
34191,0,,"['Fantasy', 'Kids']",,サンタさんは大いそがし,[]
37263,2017,summer,"['Slice of Life', 'Strategy Game']",,クイズとき子さん,[]
37775,2017,summer,"['Music', 'Sports']",Slide,SLIDE,['Slide (2015)']
38287,1973,fall,"['Kids', 'Music']",,さすらいのバイオリン,"['Minna no Uta', 'Wandering Violin']"
42639,2002,winter,"['Kids', 'Music']",,童神 ～天の子守唄～,['Minna no Uta']
42895,1988,spring,"['Kids', 'Music', 'Space']",,宇宙はたのしいフェスティバル,['Minna no Uta']
43407,0,,['Kids'],,愚人买鞋,"['Yuren Maixie', 'A Foolish Scholar Shopping For Shoes']"
43663,1990,spring,['Kids'],,"森林, 小鸟和我",[]
44175,0,,"['Kids', 'Martial Arts']",,少林海宝,[]
44687,0,,['Historical'],,思凡,[]
44943,0,,"['Adventure', 'Fantasy', 'Kids']",,阿里巴巴2所罗门封印,[]
45199,0,,['Fantasy'],,向日葵,[]
45455,0,,['Adventure'],,麦圈可可宝岛奇遇记,[]
45711,0,,['Kids'],,海岛精灵,[]
45967,0,,['Kids'],,肥猫瘦狗精灵鼠,[]
46223,0,,['Adventure'],,莫麟传奇,[]
46479,0,,['Racing'],,旋风速度,[]
46991,0,,['Kids'],,福锅囍眉科学世界探险记,[]
47247,0,,['Comedy'],,暴基枪手之t的日常,[]
47503,0,,['Comedy'],,无聊诗社 第二季,[]
47759,0,,['Kids'],The Young Star,少年阿星,[]
48015,0,,['Kids'],,爆冲火箭车之飞擎的召唤,[]
48271,0,,['Kids'],,신비아파트 극장판 하늘도깨비 대 요르문간드,[]
50319,2013,summer,"['Adventure', 'Comedy', 'Kids']",Axel: The Biggest Little Hero,昆塔：盒子总动员,['Kunta']
51343,2021,fall,"['Music', 'Romance']",,너의 모습,[]
51599,2016,summer,['Psychological'],My Father's Room,아버지의방,[]
52111,0,,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi', 'Super Power', 'Video Game']",Arcane,,['Arcane: League of Legends']
6800,1986,spring,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",,戦え!超ロボット生命体トランスフォーマー スクランブルシティ発動編,"['Transformers - Scramble City: Hatsudu-hen', 'Scramble City: Mobilization']"
16784,0,,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",,해저탐험대 마린 X,[]
30864,0,,['Avant Garde'],,ニュ～東京音頭,[]
32144,2015,summer,['Slice of Life'],,都市創造学部紹介,"['Malaysia-hen', 'Jakarta-hen', 'Asia University PV']"
34192,0,,"['Fantasy', 'Kids']",,よっちゃんの不思議なクレヨン,[]
34704,0,,['Kids'],,はしのうえのおおかみ,[]
34960,2015,spring,['Comedy'],,てさプルだョ！スケジュールの合う人だけ集合！,['Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou Picture Drama Specials']
36752,2017,fall,['Music'],Robotic Girl,ロボティックガール,['Robotikkugaru']
37776,2017,winter,"['Music', 'Romance', 'Slice of Life']",,きらり輝く,[]
38800,2014,spring,"['Music', 'Racing']",,レース映像篇,[]
39056,2017,fall,"['Music', 'Sci-Fi']",,未来光子 播磨サクラ NEX RAY（ネクスレイ）,[]
42896,2011,summer,"['Kids', 'Music']",,もういいかい,"['Minna no Uta', 'Are You Ready']"
43664,0,,['Kids'],,孤獨的莉里,"['Gudu De Li Li', 'Lonely Lily']"
43920,0,,"['Kids', 'Slice of Life']",,大头儿子和小头爸爸,['Big Head Son and Little Head Dad']
44176,0,,"['Adventure', 'Fantasy', 'Kids']",Monkey King,美猴王,[]
44688,0,,['Kids'],,欢笑满屋,[]
44944,0,,['Historical'],,中国唱诗班,[]
45200,0,,"['Fantasy', 'Kids']",,向日葵2,[]
45456,0,,['Adventure'],,智取海底城,[]
45712,0,,['Adventure'],,探索地球村,[]
45968,0,,['Kids'],,金丝猴神游属相王国,[]
46224,0,,['Adventure'],,莫麟传奇2 远古神兽,[]
46480,0,,['Kids'],,熊小米和他的好朋友,[]
46736,0,,['Historical'],,中外名人成长故事,[]
46992,0,,['Kids'],,贝贝熊历险记,[]
47248,0,,['Adventure'],,能力有限公司,[]
47504,0,,['Comedy'],,无聊诗社 第二季 番外篇,[]
47760,0,,['Comedy'],,下田去,[]
48016,0,,['Kids'],,小品一家人之爆笑校园篇,[]
48784,2021,summer,"['Comedy', 'Fantasy', 'Kids', 'Mystery']",,映画おしりたんてい スフーレ島のひみつ,['Butt Detective Movie 3: The Secret of Souffle Island']
50064,2021,fall,['Music'],Hear the Snow Melt,雪解けをきいて,[]
50320,0,,"['Adventure', 'Comedy', 'Kids', 'Sci-Fi', 'Space']",Axel 2: Adventures of the Spacekids,,[]
51344,2021,fall,['Music'],,12월,[]
51600,0,,[],Shoutai Hanmei Nameless Girl,正体判明ネームレスガール,[]
52112,0,,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Gore', 'Historical', 'Mecha', 'Psychological', 'Survival']",Arcane,,['Arcane: League of Legends']
8081,2009,winter,"['Comedy', 'Fantasy', 'Horror']",The Story of Mr. Sorry,제불찰씨 이야기,"['Jeh-bool-chal-shee e-ya-gee', 'je bul chal ssi i ya gi']"
8337,2010,winter,"['Action', 'Fantasy', 'Historical']",,書家,[]
13457,2011,spring,"['Comedy', 'Kids']",,ともだち8にん,[]
13969,2012,summer,"['Comedy', 'Historical', 'Seinen']",,テルマエ・ロマエｘ代々木アニメーション学院企業コラボレーション,['Thermae Romae x Yoyogi Animation Academy Collaboration']
18321,0,,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Shounen']",,꼬마어사 똘이,[]
20113,2002,summer,"['Adventure', 'Kids']",,それいけ！アンパンマン　鉄火のマキちゃんと金のかまめしどん,[]
22161,0,,['Avant Garde'],,スクラップ・ダイアリー,[]
22417,2000,spring,"['Action', 'Music']",,Quantum Leap,['m-flo - Quantum Leap']
23185,1917,summer,['Comedy'],,茶目坊空気銃の巻,[]
24465,1998,winter,"['Comedy', 'Kids']",,ヘリタコぷーちゃん,['Heli-Octopus Puu-Chan']
26257,0,,"['Drama', 'Kids']",,二度と通らない旅人,[]
28049,1933,fall,"['Adventure', 'Comedy']",General of the Swamp,沼の大将,[]
28561,2009,spring,"['Drama', 'Educational', 'Kids']",,サル太郎 地震には負けないぞ！ ～地震への備え大作戦～,[]
29073,2014,fall,['Sports'],,あの組織（ふるさと鳥取県定住機構）CM-水泳編- 鳥取・Uﾀｰﾝ！！,[]
30097,1983,summer,"['Action', 'Comedy', 'Seinen']","Old Master Q & ""San-T""",山T老夫子,"['Old Master Q and San-T', 'Old Master Cute Part 3', 'Shan T Lao Fuzi']"
30865,0,,['Kids'],The Moon That Fell into the Sea,海に落ちた月の話,[]
31377,2015,summer,"['Slice of Life', 'Supernatural']",,語りべ少女ほのか,[]
32145,2011,summer,"['Comedy', 'Slice of Life']",,Peeping Life ‐The Perfect Extension‐,[]
33937,2016,spring,"['Music', 'Sci-Fi']",,嫌い、でも、好き,"['I hate it but, I like it', 'HAL 2016']"
34193,0,,"['Fantasy', 'Kids']",,日本昔ばなし 三ねん寝太郎,[]
34705,0,,['Kids'],,手品師,[]
35473,2017,summer,"['Comedy', 'Fantasy', 'Slice of Life']",,結城友奈は勇者部所属,"['Yuuki Yuuna is a Hero Club Member', 'Washio Sumi wa Yuusha de Aru']"
35985,2014,spring,"['Comedy', 'Slice of Life']",,ぢべたぐらし あひるの生活 あひるのすむ島,[]
37009,2017,fall,"['Kids', 'Music']",,私はブランコ,['Minna no Uta']
37777,2017,fall,"['Drama', 'Educational', 'Music']",,小さな便り、大きな便り。,[]
38545,2018,fall,['Sci-Fi'],Solo: A Star Wars Story,ハン・ソロ／スター・ウォーズ・ストーリー,[]
40593,1995,spring,"['Kids', 'Music']",,ふるさとの五月,['Minna no Uta']
41617,0,,['Action'],,サンデーCM劇場「ムシブギョー」,['Shounen Sunday CM: Mushibugyou']
41873,0,,"['Action', 'Martial Arts']",,ストリートファイター IV,[]
43409,0,,['Kids'],,熊猫百货商店,"['Xiongmao Baihuo Shangdian', ""The Panda's Department Store""]"
43665,0,,['Kids'],,哀溺,[]
44177,0,,"['Anthropomorphic', 'Fantasy', 'Kids']",,大角牛梦工场,[]
44689,0,,"['Adventure', 'Fantasy', 'Kids']",,神兵小将,[]
44945,0,,['Romance'],,中国唱诗班：一生至爱,[]
45201,0,,['Racing'],,梦想竞速,[]
45457,0,,['Adventure'],,嘻笑一家亲,[]
45713,0,,['Kids'],,孝孝龙奇幻记,[]
45969,0,,['Kids'],,外滩520,[]
46225,0,,['Martial Arts'],,武林外传动画版,[]
46481,0,,['Kids'],,小小画家熊小米,[]
46737,0,,['Kids'],,星仔小厨神,[]
46993,0,,['Kids'],,龙宝闯天涯,[]
47249,0,,['Action'],,枪灵计划,[]
47505,0,,['Adventure'],,超时空大冒险,[]
47761,0,,['Kids'],,小米酒大陆游历记,[]
48017,0,,['Kids'],,魔怪车小队,[]
48529,0,,"['Idols (Male)', 'Music']",Blooming World,あんさんぶるスターズ！！ Music ゲームサイズMV「Blooming World」,['Ensemble Stars! Unit Song CD 3 Vol.11 MaM']
48785,0,,['Adventure'],Cagaster of the insect cage,Mušikago no Cagaster,[]
50065,0,,['Music'],I kissed Miku Hatsune,僕は初音ミクとキスをした,['I Shared a Kiss with Hatsune Miku']
50321,2021,fall,"['Adventure', 'Kids']",Dezico: Legend Of Blue Ocean,猪迪克之蓝海奇缘,[]
50577,0,,[],,芋川椋三釣の巻,"['Imokawa Mukuzou Goes Fishing', 'Chamebouzu Goes Fishing', 'Chamebouzu Uozuri no Maki', '茶目坊主魚釣の巻']"
51089,2022,winter,['Music'],Melt,melt,[]
51345,2012,fall,['Comedy'],,となりの怪物くん ノンクレジットラストシーン,['Tonari no Kaibutsu-kun Non-credit Last Scene']
51601,2021,spring,"['Action', 'Adventure', 'Fantasy']",Realm of Terracotta,俑之城,[]
51857,0,,[],,,[]
4242,1982,summer,"['Action', 'Adventure', 'Mecha']",Galactic Gale Baxingar,銀河烈風バクシンガー,"['Ginga Reppu Baxinger', 'Cosmo Ranger']"
7314,2009,summer,"['Adventure', 'Fantasy', 'Kids']",,よなよなペンギン,[]
29842,2005,spring,"['Comedy', 'Kids']",,アークエとガッチンポー THE MOVIE チェルシーの逆襲 / アークエと魔法のハンマー,['A-Kuei and His Magic Hammer']
32146,2011,summer,"['Comedy', 'Slice of Life']",,Peeping Life 「テレビ朝日女性アナウンサー」コラボ,"['Peeping Life: TV Asahi Jousei Announcer Collaboration', 'Peeping Life feat. tv asahi']"
33170,2016,winter,['Drama'],,心が叫びたがってるんだ。×ソニー製ハイレゾ対応「ウォークマン®」＆ヘッドホン,"['Kokosake x Sony', 'Anthem of the Heart x Sony']"
33938,0,,['Music'],,小岩井純水果汁 ぼくらじゅんすい篇,['Kirin CM']
34450,2016,fall,['Music'],,魔法先生ネギま! 特別映像,['Mahou Sensei Negima! Music Videos']
34706,0,,"['Historical', 'Kids']",,一人しかいない自分,[]
36242,2016,winter,"['Fantasy', 'Shounen']",,ONE PIECE FILM GOLD×ＴＯＨＯシネマズ 特別映像,['TOHO Cinemas x One Piece Film: Gold Special Video']
37010,2017,fall,"['Kids', 'Music']",,僕と魚の物語,['Minna no Uta']
38290,2015,fall,"['Fantasy', 'Slice of Life']",,東京コスモ,[]
39314,2017,summer,['Music'],Deep Blue Song,DEEP BLUE SONG,['Imarine Project']
41874,0,,[],,言ノ葉プロジェクト,[]
43410,0,,['Kids'],,刺猬背西瓜,"['Ciwei Bei Xigua', 'A Hedgehog Carries Watermelon']"
43666,0,,['Kids'],,种树,['Planting Trees']
43922,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸 第一季,['New Big Head Son and Little Head Dad 1st Season']
44178,0,,['Fantasy'],,隋唐英雄传,[]
44434,0,,"['Anthropomorphic', 'Kids']",The Dream Town,梦幻镇,[]
44690,0,,"['Adventure', 'Fantasy', 'Kids']",,神兵小将：电影版,[]
44946,0,,"['Adventure', 'Fantasy', 'Kids']",,丑小鸭历险记,[]
